CrimeRate,SchoolRating,Price
46.36,7.35,212746.8088
23.42,4.35,219685.3454
5.58,5.77,191094.1163
43.88,5.71,244632.8005
33.88,9.58,576780.8894
30.29,5.79,135803.542
3.21,6.39,465446.4607
21.01,10.0,458499.8035
40.19,6.99,339288.0054
63.59,5.43,120656.4199
1.84,5.97,323195.0317
34.17,9.18,546443.9519
28.86,8.8,562266.5537
40.76,6.83,201588.9212
28.23,3.84,283605.4848
7.46,6.67,163869.4855
46.98,5.88,252574.0625
87.5,2.63,139508.8518
30.3,8.15,467961.8684
31.96,7.07,386188.4407
46.28,6.25,164483.0394
58.74,7.99,364356.9769
29.75,6.39,344078.7362
4.97,6.72,196032.289
55.69,7.95,394713.9116
56.27,5.93,208564.8321
32.07,5.8,438846.4077
21.15,7.45,395909.7504
22.88,9.35,330299.8118
32.06,6.07,252942.5077
21.4,8.03,166518.0819
15.09,10.0,364861.8592
41.58,10.0,398669.8832
14.29,2.58,144240.8553
50.93,9.56,327410.5192
2.47,5.54,229456.1673
5.33,8.79,181675.5726
50.68,4.37,243841.9274
49.56,10.0,204468.4431
47.38,7.43,461615.7067
0.53,10.0,291340.4072
11.62,6.76,517884.4598
17.34,6.86,128107.9482
7.87,6.99,334203.7175
41.13,5.54,429059.6586
53.4,9.19,649626.5373
14.79,7.6,268927.7861
3.87,8.65,329232.3675
22.56,10.0,298393.5383
9.5,2.58,238598.1583
4.63,4.52,174594.5713
39.76,9.08,348533.4625
1.56,7.55,195395.1853
34.82,5.04,207562.4052
7.19,9.69,222458.8726
2.77,8.07,184064.8596
48.14,4.31,109342.557
41.93,8.0,135762.7724
37.47,7.28,378016.2366
4.84,9.51,135637.489
16.44,10.0,260655.36
27.25,8.6,326517.4819
9.09,7.12,315021.7668
29.61,6.85,382106.8186
24.7,8.08,337437.9892
43.53,6.39,338867.9445
46.26,2.67,156375.4648
23.26,6.07,212646.0281
8.89,10.0,394191.4072
8.61,9.09,410418.3467
50.81,5.2,434991.6789
48.16,9.41,591424.2005
45.25,7.43,138576.4811
59.68,9.81,377699.5036
18.47,8.47,486386.3734
35.47,6.95,498208.2619
26.64,7.2,158341.8859
30.9,5.2,148633.5207
1.75,6.83,460878.5145
47.18,6.53,455430.4253
18.81,6.7,282404.5476
8.28,5.93,113167.6128
32.95,6.05,206841.4109
47.03,10.0,578051.277
7.26,5.63,266078.998
38.75,8.12,375742.0057
45.01,5.06,266190.2215
46.2,7.39,251463.4563
23.43,6.93,361506.0277
12.7,9.43,346632.8721
13.59,6.79,562084.7515
10.99,10.0,645131.9324
22.6,7.76,205880.9663
41.92,5.55,363161.8753
39.09,4.95,359643.3157
28.6,8.82,287941.7178
31.59,7.24,109834.0198
9.73,5.88,185377.3079
54.91,7.78,207302.7121
1.17,9.18,497093.5765
24.73,5.92,433254.7866
34.09,8.22,419409.8298
38.87,4.04,129334.4378
52.21,8.95,109940.888
22.98,5.16,111070.1369
26.62,7.08,406264.4939
22.08,5.97,453280.3186
26.41,8.58,484590.9808
5.91,3.83,263985.8704
13.39,8.23,287378.1335
31.0,6.09,155245.5635
24.77,6.35,220214.6421
16.21,9.02,611797.062
25.71,7.25,466229.3639
32.52,5.61,200768.8166
78.42,7.56,295492.6005
33.44,7.57,304321.73
42.52,6.92,292921.509
25.56,5.25,142740.4811
5.92,9.0,646526.0787
30.62,7.42,229002.2247
15.15,6.16,193604.4884
21.84,7.99,436066.8884
14.51,10.0,145605.9049
64.46,6.91,584060.7653
34.25,7.29,228217.1805
16.54,5.46,102550.9162
45.74,6.68,382816.8382
34.62,5.39,360527.6946
15.49,8.49,376483.678
18.49,8.54,173453.0226
0.68,6.72,254639.4274
11.08,10.0,483449.2151
58.78,7.31,192489.5084
57.95,6.32,214842.9478
19.42,6.24,216365.0686
11.84,7.65,175080.1936
3.82,5.3,188820.579
6.79,6.53,227140.276
11.49,5.13,409719.3827
60.26,7.07,306771.0113
3.04,6.35,304817.7262
67.46,8.21,277979.9734
6.33,6.1,140708.0612
30.08,6.66,388066.3842
51.62,2.66,150396.4581
3.49,8.48,337620.1849
36.58,7.28,192523.1451
66.35,5.58,165582.9574
30.03,7.24,218624.3683
68.17,4.29,208333.7138
43.81,4.96,197878.8468
35.29,6.69,465740.0164
36.41,10.0,298803.5502
36.27,8.76,158526.3876
4.54,5.31,204136.2372
11.23,5.77,95470.82672
63.69,4.39,105223.5852
25.01,4.81,177609.5261
27.37,8.44,284982.2862
23.07,7.69,194056.4015
19.43,5.01,352173.3385
27.22,5.3,188994.8131
21.54,10.0,458131.6722
46.01,7.65,234171.1958
15.11,6.78,144709.6254
23.73,6.01,297282.1405
40.7,7.33,268485.508
25.03,8.39,405519.9775
21.18,7.71,284755.1279
4.23,7.39,134294.5711
23.18,10.0,475486.5339
32.64,9.57,245587.7622
21.92,7.02,130244.3485
26.78,6.64,114655.3387
28.07,6.73,268895.1762
35.26,5.58,225509.6491
30.95,8.41,210617.1296
35.78,7.82,347152.0922
10.26,4.6,380750.5958
2.14,9.86,288465.6413
89.15,3.09,164691.2713
42.87,4.59,252533.7874
36.1,6.71,429661.366
13.3,6.98,434904.4448
49.65,2.44,180908.3476
31.64,5.55,354541.3626
8.8,9.06,346701.7911
26.9,6.57,244824.7969
16.1,9.69,388144.7625
45.1,7.21,214425.1465
24.49,5.94,286409.3475
42.12,4.74,225548.965
52.44,8.11,276838.4577
0.13,8.33,138516.6529
42.71,8.88,428253.0977
53.27,9.41,507185.9231
67.46,5.66,166591.1252
50.25,5.75,204657.2539
48.02,6.21,151676.3925
44.59,6.27,304359.6145
61.33,4.21,177858.1949
12.55,9.18,384034.3736
49.83,8.2,267840.791
6.87,6.65,372007.9195
27.71,7.85,374368.3765
21.31,7.52,521028.8945
34.5,4.56,262977.1506
12.01,7.51,339150.2321
42.67,8.26,389062.31
33.2,6.67,342204.0772
25.63,2.98,209318.0774
42.81,4.53,316473.2471
42.3,8.37,301973.537
42.98,3.67,113282.0931
39.25,6.97,319491.2253
24.62,7.05,317614.7678
7.39,7.9,196840.4434
31.7,8.22,764946.4291
27.31,6.33,553654.66
32.44,5.28,173719.3748
8.82,10.0,597585.9219
25.33,4.21,113180.9897
10.11,6.91,106525.0623
18.22,9.73,564217.122
81.49,3.7,336701.9686
37.29,5.99,501365.3676
32.98,10.0,388050.4923
15.24,4.13,204151.4319
0.9,6.66,362007.6996
76.55,3.82,200617.6149
54.97,6.07,278794.3901
59.96,4.64,486556.1798
30.17,5.42,174720.5016
27.04,3.38,100792.618
13.51,8.06,195620.7025
33.99,10.0,790443.2183
8.0,7.18,326809.4335
35.88,9.31,206891.4973
17.87,9.62,375267.7952
42.66,7.36,261564.5218
18.95,4.98,393785.1708
6.59,10.0,479621.8666
10.6,10.0,678290.7408
35.51,6.69,240714.5768
13.41,5.07,149978.7022
22.43,10.0,311578.357
36.85,9.12,606503.4716
34.71,6.57,320987.044
53.78,1.98,133722.6083
34.86,4.84,107491.6315
44.45,10.0,233132.906
52.08,3.57,167051.6335
42.11,2.77,124550.5489
7.25,6.39,604141.8781
45.02,7.42,508161.7436
37.61,6.78,105428.4652
38.87,8.71,441196.76
39.35,2.76,314277.9998
28.62,6.47,382139.7344
42.4,8.09,363575.0038
19.06,3.7,119043.1142
2.75,5.47,307138.8735
52.27,5.79,424643.659
31.25,7.05,321657.1943
36.97,4.19,205930.3129
62.4,7.01,358070.9608
10.4,7.0,384970.3986
20.85,9.16,498424.3949
75.52,5.88,176632.1144
35.25,4.18,550696.1107
25.69,2.7,138482.0027
40.08,4.08,323252.7729
35.25,10.0,374997.0191
58.76,3.98,293761.9376
20.78,10.0,366513.0724
37.04,9.5,427688.4335
34.47,10.0,262745.4824
56.71,8.1,467746.1389
63.03,6.57,349752.9258
12.23,5.14,171495.9481
42.54,5.27,414343.7851
31.77,7.5,506658.1601
23.83,5.06,140569.2476
36.49,1.7,249773.6916
5.43,5.19,127717.4987
6.51,8.62,116627.4035
42.64,3.86,113695.6907
32.26,8.08,272577.9414
7.15,5.43,255152.0647
42.57,8.61,139107.5279
30.71,8.08,532855.9444
4.07,5.45,186119.9462
20.6,4.93,161850.87
37.01,9.55,803240.5875
1.8,8.45,893278.6476
24.92,7.87,220471.3335
54.61,7.06,139812.5241
11.73,4.4,215469.7393
18.94,7.94,204192.7232
6.94,6.85,188010.3433
4.65,10.0,933485.5561
19.08,6.45,168127.408
5.86,7.0,110294.775
34.36,5.46,189339.7203
16.69,9.03,438473.4817
21.81,9.99,556413.2707
50.85,8.63,191792.6936
10.55,4.65,122318.6077
35.89,7.54,123582.7738
23.92,7.11,183177.725
60.17,3.21,355056.4582
9.26,7.38,233976.9709
15.57,10.0,321069.5453
39.38,4.3,462194.2771
46.65,4.42,174489.4337
41.12,8.53,277318.8698
46.18,7.53,545962.0806
8.53,9.46,484526.5342
26.56,5.37,320096.7017
36.73,8.94,282289.0209
24.25,3.46,164522.24
26.33,4.61,322811.1839
36.49,5.39,176999.8564
60.65,4.21,195394.9212
27.17,8.15,792692.2739
34.49,4.94,344358.9229
34.74,6.76,386890.8628
5.65,6.79,118652.161
22.49,9.69,479213.8492
59.45,8.51,288933.766
44.06,7.89,211407.4124
25.56,8.51,472890.0803
31.51,7.34,374124.2146
9.97,9.58,336706.1569
10.71,8.02,392663.8886
43.2,4.93,274752.55
48.03,5.61,221693.1649
34.65,3.37,432576.2927
43.92,4.74,139237.1177
38.78,9.09,329601.4479
63.79,7.79,199969.075
32.43,5.35,172557.2552
1.85,9.82,939276.434
43.21,8.82,150555.0477
88.12,3.31,387699.8519
57.82,8.58,436042.4919
30.86,8.2,354011.8775
40.47,9.49,224003.9849
63.09,8.9,308965.5601
11.64,8.85,441105.0733
27.57,5.29,183263.5271
56.59,9.12,461870.3293
21.06,6.38,325140.5748
64.25,10.0,446114.0807
43.74,6.72,241602.6037
48.05,5.53,207975.2291
40.7,7.41,271942.7666
49.64,9.52,321821.2618
39.7,5.99,478728.7203
61.83,6.88,350380.8319
4.76,10.0,516902.3827
49.02,8.49,305321.266
90.37,5.64,312887.1419
41.67,10.0,283571.5975
62.88,5.97,209285.2461
21.58,7.19,170417.2644
11.06,3.86,400707.8397
15.14,5.54,307377.3826
31.13,3.53,123038.9836
37.14,10.0,328263.1244
35.03,5.42,422216.4882
7.27,4.2,150907.6334
28.24,9.03,422578.4358
68.26,5.75,358034.3549
16.7,3.06,225360.6897
52.53,7.81,132976.4748
28.16,7.3,502261.871
29.0,6.98,230091.0023
38.96,6.82,236275.3324
21.4,6.66,178729.4383
36.52,10.0,484487.3022
63.01,7.45,283083.6431
62.68,8.26,445151.1716
68.38,6.48,364840.3267
27.96,5.55,476500.8692
53.47,6.14,373180.0435
36.18,5.97,338005.573
39.31,4.99,126945.9536
35.07,6.92,225754.0051
46.53,6.42,127257.9956
61.99,8.96,314770.5371
38.62,5.63,146346.0614
42.51,4.47,152547.8006
21.26,7.19,616912.2781
24.47,7.4,247938.1754
17.09,5.54,149019.5725
47.53,7.86,127225.9931
5.35,5.94,413490.4371
45.7,9.95,694486.5215
40.21,5.95,251297.1141
0.98,8.04,626317.161
16.36,7.77,160221.4031
46.15,7.37,276244.1398
38.48,7.68,290923.8511
9.16,5.31,332966.1628
14.49,7.09,233490.1751
19.93,3.52,283536.741
5.54,8.19,552338.3594
57.22,10.0,315298.5475
37.86,4.02,138710.3964
34.96,5.15,179323.0848
39.13,4.92,153827.7845
53.89,5.09,182212.9644
5.05,7.54,302869.711
39.86,6.61,293923.001
37.07,7.01,105508.9037
45.84,5.56,394288.3338
10.59,6.09,161052.3668
25.04,6.36,476432.9727
6.65,7.61,249996.4094
25.89,4.86,224714.8667
21.95,8.67,357344.5766
13.6,5.24,134893.7547
55.41,7.06,545669.8696
17.07,6.58,385316.8073
23.46,6.33,671953.585
45.08,6.71,138517.8481
76.02,3.39,142846.5424
28.4,6.74,353135.7331
20.2,7.99,258489.1512
52.71,10.0,1045707.039
34.43,8.54,144597.4335
23.34,5.16,323227.9855
4.39,7.69,299791.0386
40.19,8.64,163072.4876
22.76,9.15,575720.6344
18.53,6.3,210775.7641
37.87,6.24,351914.018
35.99,7.25,295165.8876
43.37,3.92,102952.0441
2.22,10.0,380952.6277
28.67,7.02,220430.4193
41.32,9.89,314192.9593
37.23,7.79,129930.7731
39.6,6.44,470665.0211
53.36,0.22,344229.169
27.08,10.0,369719.7828
29.82,7.45,323996.8858
51.19,6.76,450776.8544
11.19,10.0,315108.9475
34.18,3.75,214544.3699
14.71,8.28,328123.2611
7.17,10.0,398962.6882
35.75,9.12,557414.8766
4.32,3.63,108553.5522
30.9,3.13,123788.0536
69.02,4.01,166949.991
15.18,6.56,767631.1509
19.58,10.0,771435.436
32.39,4.65,234312.0381
16.95,10.0,260609.8094
29.79,7.98,819202.2259
13.57,8.24,218158.7308
51.66,8.91,415189.7194
42.01,6.45,158717.4633
32.1,5.15,115969.8443
39.84,10.0,305326.2732
32.2,9.12,386431.0385
4.88,4.77,296393.2571
35.29,5.08,283615.4031
7.99,7.75,615051.4825
15.38,10.0,261685.8617
26.11,5.14,227843.7879
5.94,7.77,167488.2899
4.65,7.96,332048.7969
36.07,8.59,364516.1464
23.1,9.22,273089.5777
7.05,9.78,148261.471
50.65,2.56,373177.5445
20.31,9.98,511642.3973
20.93,4.91,225821.6334
41.0,3.58,465002.1668
57.26,6.88,407863.0369
42.02,7.9,224104.3
31.44,4.99,164510.3087
25.19,9.61,421138.8424
14.35,8.28,129802.1433
48.65,6.64,429324.1729
13.47,6.53,282579.157
12.86,7.94,364752.9646
34.64,7.71,457562.5261
22.86,7.33,146875.153
7.71,9.45,377781.3912
23.76,7.25,393907.9357
12.32,9.88,252802.4056
60.39,7.2,112541.3418
46.96,6.64,219950.3383
30.0,3.95,184006.5948
26.04,6.39,369834.2411
24.44,4.36,104392.3698
30.14,6.2,276095.139
33.14,6.62,228139.8188
3.19,5.89,323535.7209
41.03,7.33,105444.823
30.23,10.0,420325.6531
7.62,6.22,167211.8767
51.75,7.2,134865.951
52.25,4.44,103851.1588
48.47,7.96,606667.6084
45.16,7.72,668770.8501
45.63,5.29,129552.4041
23.97,6.56,189599.5983
27.16,9.17,210757.905
61.37,7.06,166006.2892
35.69,4.19,225922.8165
49.67,5.97,264253.4463
34.48,7.16,162277.0033
30.92,5.4,164222.1711
37.26,7.41,221526.5807
2.37,5.76,306098.3293
67.67,7.7,355201.9424
62.0,4.28,100954.0932
48.69,7.04,278577.1969
41.06,6.64,144028.1652
18.35,7.18,463281.4699
41.54,8.13,372486.1554
44.32,5.34,220567.8738
19.43,3.74,264959.3866
23.69,3.81,107694.0092
27.22,7.36,186234.3612
42.88,9.02,531131.86
10.5,7.74,185710.7023
1.34,8.68,263236.7492
8.61,6.14,138889.0292
3.73,8.05,271802.8822
27.23,7.01,117990.6467
16.48,5.77,174333.5708
36.01,8.38,202014.9337
46.21,2.49,170246.3256
33.08,6.64,246864.7171
0.18,8.71,185486.3727
99.73,3.48,211645.67
53.0,4.29,323956.1211
45.63,6.23,372714.9939
15.02,6.47,312135.2372
9.82,6.12,237931.6911
35.82,5.33,303540.4506
54.15,6.08,208085.2943
37.2,8.44,619955.3462
30.75,7.22,340659.8218
35.1,4.02,316375.6638
29.2,8.08,249787.5681
4.28,5.74,446605.6897
70.45,10.0,302024.3159
64.47,6.07,144090.8028
24.98,3.32,214337.2408
4.4,9.33,276251.1461
19.77,7.13,111227.1716
49.3,4.21,151921.942
51.51,6.75,234106.633
53.09,9.35,264591.9065
11.54,10.0,523016.3934
33.29,5.17,313547.4323
28.03,8.69,340434.0506
18.41,6.17,345571.5265
45.22,7.04,267888.0566
43.47,5.62,351705.5407
20.14,10.0,363769.477
43.01,4.24,147724.0952
17.84,4.36,412837.757
47.28,7.31,306626.4858
23.49,8.3,709042.0325
51.98,7.59,296943.6869
17.28,5.7,218772.4229
